Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
捷運雙連站(2號出口),新興公園,139,25.05826,121.52063,25.06157,121.52439
成淵高中,捷運雙連站(2號出口),363,25.06036,121.51996,25.05826,121.52063
捷運雙連站(2號出口),臺北轉運站,117,25.05826,121.52063,25.04842,121.51994
捷運雙連站(2號出口),民生光復路口,170,25.05826,121.52063,25.05834,121.55496
承德路三段8巷口,捷運北門站(3號出口),110,25.06407,121.51822,25.04991,121.5104
捷運行天宮站(3號出口),臺北轉運站(華陰街),153,25.05992,121.5333,25.04937,121.51914
中山行政中心,捷運行天宮站(3號出口),788,25.06432,121.53349,25.05992,121.5333
捷運臺大醫院站(4號出口),捷運行天宮站(3號出口),101,25.04297,121.51643,25.05992,121.5333
捷運忠孝敦化站(2號出口),捷運行天宮站(3號出口),162,25.04153,121.5524,25.05992,121.5333
合心廣場,濱江國小游泳池,111,25.04608,121.58315,25.07818,121.56175
捷運中正紀念堂站(5號出口),西本願寺廣場,104,25.03526,121.5168,25.04099,121.50769
中華桂林路口,捷運臺大醫院站(4號出口),215,25.03771,121.50662,25.04297,121.51643
國興青年路口,捷運龍山寺站(1號出口),248,25.02594,121.50651,25.03535,121.49938
南機場夜市(中華路二段),捷運龍山寺站(1號出口),456,25.02886,121.50518,25.03535,121.49938
萬華火車站(D2廣場),萬華青年公宅,160,25.03394,121.50117,25.02021,121.50376
新生南路三段82號前,臺大農業陳列館北側,267,25.01894,121.53361,25.01839,121.53404
內政部營建署,捷運中山國中站,131,25.04769,121.5448,25.06106,121.54406
光復南路22巷口,捷運國父紀念館站(1號出口),268,25.04693,121.55771,25.04205,121.55657
仁愛醫院,永盛公園(民生東路一段23巷),136,25.03756,121.54587,25.05873,121.52488
捷運東門站(5號出口),捷運臺大醫院站(4號出口),187,25.03363,121.52962,25.04297,121.51643
復盛公園,捷運國父紀念館站(2號出口),105,25.04763,121.56115,25.04122,121.55745
捷運科技大樓站,敦親公園,436,25.02605,121.5436,25.02347,121.54108
大安運動中心,大安運動中心停車場,125,25.02054,121.54561,25.020348,121.546446
捷運公館站(3號出口),捷運臺電大樓站(2號出口)_1,184,25.01551,121.53374,25.02055,121.52855
捷運圓山站(1號出口),重慶酒泉街口,317,25.07133,121.52024,25.07158,121.51368
永樂市場,臺北轉運站(華陰街),229,25.05454,121.51052,25.04937,121.51914
捷運雙連站(2號出口),臺北轉運站(華陰街),249,25.05826,121.52063,25.04937,121.51914
南京太原路口,臺北轉運站(華陰街),125,25.05366,121.51638,25.04937,121.51914
芝山聖佑宮,雨農國小,113,25.10455,121.53025,25.1054,121.5295
捷運景美站(2號出口),臺北市立景美女中,157,24.99366,121.54124,24.98058,121.55624
文山行政中心,景文中學,101,24.98959,121.56959,24.98574,121.56745
捷運大安森林公園站(2號出口),捷運臺大醫院站(4號出口),184,25.03332,121.53435,25.04297,121.51643
南機場夜市(中華路二段),捷運中正紀念堂站(5號出口),112,25.02886,121.50518,25.03526,121.5168
捷運劍南路站(2號出口),麗山國小,150,25.08401,121.55535,25.0826,121.57158
捷運南京三民站(2號出口),捷運松江南京站(7號出口),221,25.05136,121.56283,25.05246,121.5332
新興公園,林森長春路口,127,25.06157,121.52439,25.05497,121.52536
三張犁,捷運台北101/世貿站(2號出口),102,25.03452,121.5576,25.0327,121.56157
捷運六張犁站,捷運台北101/世貿站(2號出口),186,25.02397,121.55266,25.0327,121.56157
捷運台北101/世貿站(2號出口),泰和公園,450,25.0327,121.56157,25.0193,121.57105
吳興街284巷36弄口,臺北醫學大學,163,25.02236,121.56268,25.02668,121.56175
朱崙商場,松江公園,140,25.04762,121.54043,25.05025,121.53273
基隆路一段101巷口,捷運永春站(2號出口),143,25.04516,121.56702,25.0405,121.57538
捷運松山站(2號出口),松山車站,122,25.05013,121.57635,25.0489,121.57841
捷運萬隆站(1號出口),捷運萬隆站(4號出口),440,25.00115,121.53916,25.0027,121.53861
汀州思源街口東南側,考試院,214,25.014697,121.531908,24.98747,121.54984
捷運公館站(1號出口),捷運公館站(4號出口),439,25.014529,121.534374,25.015069,121.533828
捷運古亭站(2號出口),捷運臺電大樓站(4號出口),205,25.0255,121.52346,25.02102,121.52751
中華貴陽街口,捷運西門站(3號出口),117,25.03938,121.50772,25.04178,121.50869
華山文創園區,華江高中,156,25.04367,121.52849,25.02744,121.49619
捷運西門站(3號出口),青年公園3號出口,202,25.04178,121.50869,25.02273,121.50271
孫立人將軍官邸,郵政博物館,139,25.02933,121.51854,25.03158,121.51464
捷運臺大醫院站(4號出口),臺大醫院兒童醫院,301,25.04297,121.51643,25.04461,121.5188
忠孝西重慶南路口,西本願寺廣場,217,25.04724,121.51272,25.04099,121.50769
南京遼寧街口,捷運永春站(2號出口),102,25.05176,121.54217,25.0405,121.57538
榮星花園,第二果菜批發市場,236,25.06424,121.54037,25.06642,121.53735
捷運中山國中站,臺北轉運站,129,25.06106,121.54406,25.04842,121.51994
南京建國路口,捷運中山站(2號出口),139,25.05214,121.5368,25.05228,121.52176
捷運行天宮站(3號出口),民生敦化路口,274,25.05992,121.5333,25.05804,121.54897
伊通長安路口,捷運行天宮站(3號出口),107,25.04833,121.53469,25.05992,121.5333
捷運行天宮站(3號出口),永樂市場,106,25.05992,121.5333,25.05454,121.51052
捷運中山國小站(4號出口),捷運中山站(2號出口),137,25.06283,121.52697,25.05228,121.52176
捷運小南門站(2號出口),聯合醫院和平院區,110,25.03567,121.51006,25.03516,121.50641
中華漢口街口,大稻埕公園,100,25.04533,121.50944,25.05915,121.51033
捷運雙連站(2號出口),第二果菜批發市場,117,25.05826,121.52063,25.06642,121.53735
一江公園,長春一江街口,146,25.05316,121.53146,25.05488,121.53142
捷運松山站(4號出口),民權東路六段15巷,210,25.04987,121.57785,25.06853,121.57813
南港公園(東新街),南港公園(福德街),176,25.04591,121.59226,25.04128,121.59089
捷運市政府站(3號出口),敦化長春路口,114,25.04084,121.56789,25.0536,121.54871
敦化長春路口,臺灣師範大學(圖書館),135,25.0536,121.54871,25.0266,121.52973
德昌街10巷口,青年公園3號出口,273,25.02533,121.4996,25.02273,121.50271
捷運龍山寺站(1號出口),環河南和平西路口,118,25.03535,121.49938,25.03517,121.49048
立人國小,西園公園,225,25.02974,121.55146,25.0271,121.49775
柳鄉公園,洲子二號公園,108,25.03731,121.49526,25.07932,121.56869
復華花園新城,捷運西門站(3號出口),151,25.02964,121.50258,25.04178,121.50869
復華花園新城,莒光郵局,156,25.02964,121.50258,25.03124,121.50122
捷運北門站(3號出口),新和國小,107,25.04991,121.5104,25.02582,121.50255
中山行政中心,捷運中山國小站(4號出口),124,25.06432,121.53349,25.06283,121.52697
景勤二號公園,景勤二號公園(西南側),204,25.02698,121.55841,25.02605,121.5577
萬大路486巷口,萬華火車站(D2廣場),130,25.01975,121.4973,25.03394,121.50117
捷運民權西路站(3號出口),永樂市場,112,25.06129,121.52021,25.05454,121.51052
承德鄭州路口(市民高架下),永樂市場,296,25.04879,121.51626,25.05454,121.51052
南京太原路口,永樂市場,153,25.05366,121.51638,25.05454,121.51052
伊通長安路口,永樂市場,109,25.04833,121.53469,25.05454,121.51052
民族延平路口,永樂市場,112,25.06864,121.5107,25.05454,121.51052
大龍公園,重慶酒泉街口,161,25.07049,121.51596,25.07158,121.51368
台北護理大學,大龍公園,113,25.11752,121.51662,25.07049,121.51596
萬華火車站(D2廣場),西本願寺廣場,171,25.03394,121.50117,25.04099,121.50769
基隆長興路口東側,臺大男一舍前,210,25.01727,121.54471,25.01637,121.54535
臺大男六舍前,臺大第一活動中心西南側,127,25.01664,121.5452,25.01761,121.53995
敦親公園,臺大法人語言訓練中心前,102,25.02347,121.54108,25.02104,121.54081
捷運中山站(2號出口),郵政博物館,116,25.05228,121.52176,25.03158,121.51464
東園國小,西本願寺廣場,146,25.02257,121.49807,25.04099,121.50769
中山堂,西本願寺廣場,139,25.04412,121.51025,25.04099,121.50769
西本願寺廣場,貓公園(中興橋頭),115,25.04099,121.50769,25.04367,121.50218
南機場夜市(中華路二段),西本願寺廣場,270,25.02886,121.50518,25.04099,121.50769
華西公園,西本願寺廣場,321,25.03852,121.49881,25.04099,121.50769
捷運忠孝復興站(2號出口),民生敦化路口,123,25.04035,121.5436,25.05804,121.54897
民生活動中心,長寧大廈社區(南側),117,25.05907,121.56305,25.05418,121.54332
仁愛安和路口,捷運永春站(2號出口),121,25.03754,121.55285,25.0405,121.57538
文湖街21巷118弄口,洲子二號公園,184,25.09122,121.55961,25.07932,121.56869
捷運大橋頭站(2號出口),洲子一號公園,100,25.06314,121.51308,25.07977,121.56454
林口公園,洲子一號公園,152,25.03894,121.57915,25.07977,121.56454
文湖國小,文湖街81巷10號西側,131,25.08637,121.56088,25.08707,121.56406
文湖國小,新東公園,102,25.08637,121.56088,25.05925,121.56888
復興南路二段128巷口,捷運公館站(2號出口),207,25.02861,121.54336,25.01491,121.53438
師範大學公館校區,捷運公館站(2號出口),177,25.00792,121.53731,25.01491,121.53438
德明財經科技大學,饒河疏散門(基四號疏散門),121,25.08637,121.56574,25.05147,121.57683
明美公園,麗山國小,110,25.06256,121.58607,25.0826,121.57158
捷運西湖站(1號出口),麗山國小,191,25.08301,121.56638,25.0826,121.57158
捷運大安森林公園站(2號出口),麗山高中,122,25.03332,121.53435,25.08398,121.57725
市民東興路口,捷運南京三民站(3號出口),299,25.0484,121.56586,25.05129,121.56426
南港疏散門(基三號疏散門),捷運南京三民站(3號出口),107,25.05543,121.5892,25.05129,121.56426
捷運南京三民站(3號出口),捷運南京三民站(4號出口),214,25.05129,121.56426,25.05152,121.5646
信義敦化路口,捷運南京三民站(3號出口),136,25.03333,121.54977,25.05129,121.56426
忠孝西重慶南路口,開封西寧路口,168,25.04724,121.51272,25.04662,121.50717
和平重慶路口,捷運臺大醫院站(4號出口),130,25.02723,121.51659,25.04297,121.51643
北安大直街口,樂群二敬業四路口,137,25.08474,121.54968,25.07976,121.55813
捷運劍南路站(2號出口),捷運文德站(2號出口),159,25.08401,121.55535,25.07842,121.58464
捷運松山站(4號出口),新東公園,138,25.04987,121.57785,25.05925,121.56888
洲美運動公園,關渡宮,564,25.10981,121.49886,25.11739,121.46288
關渡宮,關渡自然公園,170,25.11739,121.46288,25.11884,121.46912
承德路七段280巷口,關渡宮,203,25.11587,121.50576,25.11739,121.46288
樂群二敬業三路口,樂群二敬業四路口,646,25.07985,121.55609,25.07976,121.55813
樂群二敬業四路口,濱江國小游泳池,216,25.07976,121.55813,25.07818,121.56175
捷運圓山站(1號出口),臺北市立美術館_1,373,25.07133,121.52024,25.07063,121.52327
捷運大橋頭站(2號出口),民權迪化街口,184,25.06314,121.51308,25.06327,121.50943
忠孝西重慶南路口,捷運雙連站(2號出口),149,25.04724,121.51272,25.05826,121.52063
大業路300巷口,關渡宮,182,25.12814,121.49782,25.11739,121.46288
關渡宮,關渡醫院,330,25.11739,121.46288,25.1203,121.4665
圓環站,太原廣場,292,25.05369,121.51418,25.04925,121.51468
大稻埕碼頭,華山文創園區,113,25.05662,121.50783,25.04367,121.52849
南京光復路口,林森公園,109,25.05143,121.55716,25.05223,121.52581
捷運松江南京站(7號出口),林森公園,129,25.05246,121.5332,25.05223,121.52581
捷運中山站(2號出口),林森公園,397,25.05228,121.52176,25.05223,121.52581
和平泰順街口,捷運古亭站(5號出口),199,25.02621,121.53171,25.02715,121.52293
大同16號廣場,捷運北門站(3號出口),154,25.05658,121.50826,25.04991,121.5104
捷運北門站(3號出口),捷運圓山站(1號出口),118,25.04991,121.5104,25.07133,121.52024
捷運北門站(3號出口),萬華青年公宅,107,25.04991,121.5104,25.02021,121.50376
捷運北門站(3號出口),捷運雙連站(2號出口),226,25.04991,121.5104,25.05826,121.52063
捷運北門站(3號出口),捷運西門站(5號出口),172,25.04991,121.5104,25.04244,121.50864
捷運公館站(2號出口),捷運忠孝新生站(3號出口),114,25.01491,121.53438,25.04189,121.53376
大稻埕碼頭,承德路七段280巷口,129,25.05662,121.50783,25.11587,121.50576
捷運行天宮站(3號出口),捷運雙連站(2號出口),121,25.05992,121.5333,25.05826,121.52063
捷運行天宮站(3號出口),敦化南京路口(東北側),106,25.05992,121.5333,25.05226,121.54926
捷運中山站(2號出口),捷運行天宮站(3號出口),284,25.05228,121.52176,25.05992,121.5333
捷運臺北車站(M2出口),捷運行天宮站(3號出口),200,25.04821,121.51903,25.05992,121.5333
捷運行天宮站(3號出口),松江公園,122,25.05992,121.5333,25.05025,121.53273
南京東路五段59巷口,捷運行天宮站(3號出口),105,25.05163,121.55907,25.05992,121.5333
合樂公園,捷運後山埤站(3號出口),116,25.04843,121.58154,25.04511,121.5836
合樂公園,基隆路一段101巷口,182,25.04843,121.58154,25.04516,121.56702
合心廣場,捷運後山埤站(2號出口),141,25.04608,121.58315,25.04395,121.58184
合心廣場,瑞湖陽光街口,136,25.04608,121.58315,25.07296,121.57603
合心廣場,捷運後山埤站(1號出口),153,25.04608,121.58315,25.04437,121.58133
合心廣場,捷運後山埤站(3號出口),203,25.04608,121.58315,25.04511,121.5836
合心廣場,合樂公園,283,25.04608,121.58315,25.04843,121.58154
信義敦化路口,臨江街夜市(通化街101巷口),108,25.03333,121.54977,25.02952,121.55406
仁愛醫院,捷運信義安和站(4號出口),100,25.03756,121.54587,25.03305,121.55378
黎忠區民活動中心,龍門廣場,122,25.02035,121.55769,25.04092,121.54825
和平東路二段18巷口,辛亥新生路口西北側,144,25.02268,121.53608,25.02267,121.5341
三軍總醫院(松山分院),捷運大安站(6號出口),220,25.05419,121.55631,25.03479,121.54376
中全公園,民權光復路口(東北側),184,25.0382,121.57495,25.06206,121.55475
市民東興路口,臺大社會系館南側,142,25.0484,121.56586,25.01987,121.54175
捷運東門站(5號出口),金甌女中,161,25.03363,121.52962,25.03519,121.5245
建國和平路口西北側,捷運公館站(3號出口),109,25.02606,121.53738,25.01551,121.53374
仁愛醫院,臺北市立圖書館(總館),293,25.03756,121.54587,25.02895,121.5379
仁愛醫院,捷運大安站(4號出口),171,25.03756,121.54587,25.0332,121.5439
仁愛醫院,捷運六張犁站,104,25.03756,121.54587,25.02397,121.55266
協和祐德高級中學,福德公園,118,25.0426,121.58381,25.03841,121.58355
健安新城,松仁路95巷口,118,25.05606,121.56345,25.03656,121.56866
泰和公園,臺北南山廣場_1,193,25.0193,121.57105,25.03404,121.56598
永樂市場,青年公園3號出口,123,25.05454,121.51052,25.02273,121.50271
民權延平路口(西北側),永樂市場,118,25.06326,121.51099,25.05454,121.51052
捷運象山站(3號出口),永吉松信路口,348,25.03295,121.5712,25.04548,121.57207
基隆路一段101巷口,捷運象山站(3號出口),157,25.04516,121.56702,25.03295,121.5712
松山工農,松德公園,142,25.03961,121.57199,25.03657,121.57349
松德虎林街口,松德路200巷,192,25.0383,121.5762,25.03471,121.57301
富台公園,松山車站,196,25.04185,121.57204,25.0489,121.57841
捷運永春站(2號出口),新東公園,112,25.0405,121.57538,25.05925,121.56888
捷運永春站(2號出口),永春陂濕地公園,206,25.0405,121.57538,25.03301,121.58096
捷運永春站(2號出口),饒河疏散門(基四號疏散門),106,25.0405,121.57538,25.05147,121.57683
三興國小,捷運永春站(2號出口),135,25.02969,121.55766,25.0405,121.57538
捷運永春站(2號出口),春光公園,313,25.0405,121.57538,25.0427,121.58112
忠孝東路三段217巷口,捷運永春站(2號出口),125,25.04176,121.54027,25.0405,121.57538
成德國中,捷運永春站(2號出口),117,25.04592,121.5882,25.0405,121.57538
捷運永春站(2號出口),永吉路321巷口,253,25.0405,121.57538,25.04561,121.57549
吳興街260巷,捷運六張犁站,216,25.02606,121.5631,25.02397,121.55266
吳興街260巷,捷運松山站(4號出口),138,25.02606,121.5631,25.04987,121.57785
捷運臺大醫院站(4號出口),敦親公園,182,25.04297,121.51643,25.02347,121.54108
光華商場,南京新生路口,133,25.04478,121.53274,25.05194,121.52766
信義連雲街口,金山信義路口,321,25.03377,121.53041,25.03443,121.52721
捷運圓山站(2號出口),臺北市立圖書館大同分館,312,25.07182,121.51929,25.0741,121.51349
捷運大直站(3號出口)_1,百齡國小,206,25.07934,121.54671,25.08521,121.51918
捷運公館站(3號出口),捷運臺大醫院站(4號出口),178,25.01551,121.53374,25.04297,121.51643
捷運公館站(3號出口),林森濟南路口(東北側),101,25.01551,121.53374,25.0425,121.5227
復興南路二段128巷口,捷運公館站(3號出口),180,25.02861,121.54336,25.01551,121.53374
台北數位產業園區,林森長春路口,138,25.07447,121.52003,25.05497,121.52536
台北數位產業園區,龍江錦州街口,103,25.07447,121.52003,25.06045,121.54077
延平涼州街口,民權延平路口(西北側),130,25.06092,121.51126,25.06326,121.51099
捷運大橋頭站(1A出口),民權延平路口(西北側),300,25.06325,121.51162,25.06326,121.51099
忠孝西重慶南路口,林森德惠街口,105,25.04724,121.51272,25.06688,121.5257
復興市民路口,忠孝東路三段217巷口,195,25.04585,121.54375,25.04176,121.54027
文化三杏林一路口,關渡自然公園,149,25.14058,121.49915,25.11884,121.46912
捷運南京三民站(2號出口),民生活動中心,193,25.05136,121.56283,25.05907,121.56305
基隆忠孝路口西南側,民生敦化路口,144,25.04108,121.5629,25.05804,121.54897
捷運信義安和站(4號出口),民生敦化路口,101,25.03305,121.55378,25.05804,121.54897
南京光復路口,民生活動中心,127,25.05143,121.55716,25.05907,121.56305
忠孝東路三段217巷口,民生光復路口,149,25.04176,121.54027,25.05834,121.55496
三軍總醫院(松山分院),民生光復路口,132,25.05419,121.55631,25.05834,121.55496
中崙福成宮,捷運中正紀念堂站(3號出口),128,25.04524,121.54659,25.03239,121.51866
捷運南京復興站(5號出口),敦化南路二段81巷,130,25.05168,121.54506,25.03002,121.54893
敦化南京路口(東北側),臺北田徑場,155,25.05226,121.54926,25.04951,121.54941
捷運松山站(3號出口),臺北醫學大學,190,25.04962,121.57746,25.02668,121.56175
捷運市政府站(3號出口),捷運後山埤站(1號出口),133,25.04084,121.56789,25.04437,121.58133
捷運北投站(1號出口),捷運復興崗站(1號出口),341,25.13258,121.49862,25.1378,121.4863
青年公園棒球場,青年公園高爾夫球場,104,25.0241,121.50289,25.02481,121.50755
東園國小,萬華火車站(D2廣場),106,25.02257,121.49807,25.03394,121.50117
吳興公車總站,捷運松山站(4號出口),150,25.02388,121.56984,25.04987,121.57785
松仁路253巷3弄,臺北醫學大學,102,25.02678,121.56884,25.02668,121.56175
捷運大直站(3號出口)_1,饒河疏散門(基四號疏散門),158,25.07934,121.54671,25.05147,121.57683
通北街65巷口,饒河疏散門(基四號疏散門),379,25.08251,121.54004,25.05147,121.57683
濱江街199巷口,饒河疏散門(基四號疏散門),638,25.0734,121.53985,25.05147,121.57683
捷運松山站(2號出口),捷運松山站(4號出口),139,25.05013,121.57635,25.04987,121.57785
臺灣師範大學(圖書館),西本願寺廣場,211,25.0266,121.52973,25.04099,121.50769
復華花園新城,西本願寺廣場,154,25.02964,121.50258,25.04099,121.50769
小彎社會住宅,捷運昆陽站(1號出口),212,25.0582,121.59368,25.05014,121.59238
捷運昆陽站(1號出口),捷運昆陽站(4號出口),213,25.05014,121.59238,25.05066,121.59431
國興中華路口,國興水源路口,120,25.02485,121.50898,25.02297,121.50845
古亭國中,國興中華路口,475,25.02442,121.5107,25.02485,121.50898
和平龍泉街口,青年公園高爾夫球場,178,25.02638,121.52971,25.02481,121.50755
南機場夜市(中華路二段),青年公園高爾夫球場,172,25.02886,121.50518,25.02481,121.50755
國興青年路口,螢橋國小,144,25.02594,121.50651,25.02609,121.51389
南京林森路口(東南側),延平國宅,100,25.05201,121.52556,25.07894,121.51121
八德路三段74巷口,八德路三段8巷口,126,25.04459,121.55252,25.04488,121.54992
敦北公園,民生立體停車場,122,25.06118,121.55098,25.05846,121.55947
捷運後山埤站(1號出口),捷運永春站(2號出口),274,25.04437,121.58133,25.0405,121.57538
三張犁,捷運國父紀念館站(2號出口),464,25.03452,121.5576,25.04122,121.55745
春光公園,臺北南山廣場_1,114,25.0427,121.58112,25.03404,121.56598
基隆路二段159巷口,松仁路121巷口,126,25.02561,121.55409,25.03476,121.56865
捷運市政府站(3號出口),興雅松仁路口,479,25.04084,121.56789,25.0401,121.56822
捷運市政府站(3號出口),松山車站,376,25.04084,121.56789,25.0489,121.57841
捷運台北101/世貿站(2號出口),玉成公園,110,25.0327,121.56157,25.04281,121.58613
光復北路11巷口,松仁路95巷口,109,25.04937,121.558,25.03656,121.56866
三興國小,臺北南山廣場_1,113,25.02969,121.55766,25.03404,121.56598
吳興街260巷,景聯廣場,112,25.02606,121.5631,25.03214,121.55974
五常公園,捷運市政府站(3號出口),111,25.04797,121.57432,25.04084,121.56789
林森徐州路口,臺大水源舍區A棟,183,25.04094,121.52215,25.01493,121.53044
臺大卓越研究大樓,臺大水源舍區B棟,298,25.01466,121.52917,25.01525,121.53009
捷運劍南路站(2號出口),文德三號公園(江南街71巷16弄),100,25.08401,121.55535,25.07524,121.5772
捷運劍南路站(2號出口),濱江國小游泳池,198,25.08401,121.55535,25.07818,121.56175
捷運劍南路站(2號出口),捷運港墘站(2號出口),245,25.08401,121.55535,25.07967,121.57584
中山農安街口,樂群二敬業四路口,258,25.0651,121.5224,25.07976,121.55813
捷運圓山站(1號出口),樂群二敬業四路口,707,25.07133,121.52024,25.07976,121.55813
樂群二敬業四路口,民族林森路口,167,25.07976,121.55813,25.06847,121.52559
捷運大直站(3號出口),蘭雅國小,105,25.07923,121.5473,25.10775,121.52312
捷運大直站(3號出口),樂群二明水路口,188,25.07923,121.5473,25.08009,121.55226
信義杭州路口,復興市民路口,172,25.0357,121.5241,25.04585,121.54375
復興市民路口,臺大樂學館東側,116,25.04585,121.54375,25.01793,121.53585
市府松高路口,復興市民路口,101,25.03899,121.56369,25.04585,121.54375
復興市民路口,臺大女九舍西南側,154,25.04585,121.54375,25.01937,121.53902
南京遼寧街口,捷運雙連站(2號出口),106,25.05176,121.54217,25.05826,121.52063
兒童新樂園,捷運士林站(1號出口),281,25.09631,121.51449,25.09561,121.52552
士林高商,捷運士林站(1號出口),362,25.09435,121.51702,25.09561,121.52552
仙跡岩登山口(景興路),汀州思源街口東南側,101,24.99118,121.5436,25.014697,121.531908
捷運公館站(4號出口),汀州思源街口東南側,155,25.015069,121.533828,25.014697,121.531908
捷運中正紀念堂站(3號出口),龍興里活動中心,103,25.03239,121.51866,25.02815,121.51108
南機場夜市(中華路二段),羅斯福寧波東街口,102,25.02886,121.50518,25.03145,121.51941
南機場夜市(中華路二段),和平龍泉街口,117,25.02886,121.50518,25.02638,121.52971
中華漢口街口,大稻埕碼頭,179,25.04533,121.50944,25.05662,121.50783
捷運臺北車站(M2出口),捷運臺大醫院站(4號出口),123,25.04821,121.51903,25.04297,121.51643
寶藏巖觀音亭,捷運公館站(2號出口),111,25.01027,121.5331,25.01491,121.53438
光華商場,和平金山路口,110,25.04478,121.53274,25.02669,121.52529
塔悠八德路口,捷運松江南京站(7號出口),108,25.05009,121.57202,25.05246,121.5332
捷運信義安和站(4號出口),捷運松江南京站(7號出口),102,25.03305,121.55378,25.05246,121.5332
捷運圓山站(1號出口),民族林森路口,258,25.07133,121.52024,25.06847,121.52559
林安泰古厝,民族松江路口,182,25.07154,121.53058,25.06833,121.5328
合心廣場,湖光國宅,192,25.04608,121.58315,25.07538,121.58079
捷運圓山站(1號出口),林森公園,126,25.07133,121.52024,25.05223,121.52581
捷運南京三民站(1號出口),林森公園,152,25.05155,121.5636,25.05223,121.52581
中428公園,樂群二明水路口_1,150,25.07825,121.55337,25.07983,121.55236
中華桂林路口,忠孝西重慶南路口,227,25.03771,121.50662,25.04724,121.51272
捷運北門站(3號出口),洛陽停車場,100,25.04991,121.5104,25.04776,121.50612
捷運北門站(3號出口),社子公園,143,25.04991,121.5104,25.0902,121.50622
朝陽公園,歸綏戲曲公園,224,25.05592,121.51367,25.05805,121.51353
大豐公園,捷運唭哩岸站(2號出口),105,25.13102,121.50408,25.12087,121.50523
和平龍泉街口,臨江街夜市(通化街101巷口),159,25.02638,121.52971,25.02952,121.55406
和平敦化路口,捷運東門站(5號出口),135,25.02444,121.54908,25.03363,121.52962
捷運信義安和站(2號出口),朱崙商場,103,25.03304,121.55171,25.04762,121.54043
捷運信義安和站(2號出口),捷運信義安和站(4號出口),538,25.03304,121.55171,25.03305,121.55378
捷運信義安和站(2號出口),新生和平路口東北側,125,25.03304,121.55171,25.02657,121.53515
嘉興公園,臺北市立圖書館(總館),125,25.021,121.55211,25.02895,121.5379
吳興公車總站,嘉興公園,148,25.02388,121.56984,25.021,121.55211
捷運麟光站(2號出口),臺北市立圖書館(總館),185,25.0181,121.55929,25.02895,121.5379
嘉興街175巷口,捷運六張犁站,170,25.02811,121.55671,25.02397,121.55266
信義連雲街口,捷運六張犁站,130,25.03377,121.53041,25.02397,121.55266
捷運六張犁站,捷運大安站(5號出口),117,25.02397,121.55266,25.03303,121.54372
市民復興路口(東南側),捷運忠孝復興站(5號出口),138,25.04472,121.54401,25.04262,121.54443
信義連雲街口,和平新生路口西南側,134,25.03377,121.53041,25.02598,121.53454
和平龍泉街口,金華公園,184,25.02638,121.52971,25.02984,121.53107
捷運市政府站(3號出口),松山家商(林口街),128,25.04084,121.56789,25.03593,121.57906
捷運西門站(3號出口),華江高中,102,25.04178,121.50869,25.02744,121.49619
復興南路1段340巷口,捷運公館站(2號出口),231,25.03701,121.54348,25.01491,121.53438
捷運忠孝復興站(2號出口),興安華城,102,25.04035,121.5436,25.05606,121.54175
捷運忠孝復興站(2號出口),松仁路95巷口,127,25.04035,121.5436,25.03656,121.56866
捷運忠孝復興站(2號出口),民有一號公園,137,25.04035,121.5436,25.06095,121.54731
捷運大安站(4號出口),象山公園,160,25.0332,121.5439,25.02863,121.56981
捷運六張犁站,捷運大安站(4號出口),204,25.02397,121.55266,25.0332,121.5439
信義路三段134巷口,捷運大安站(4號出口),234,25.03333,121.53968,25.0332,121.5439
捷運西門站(3號出口),開封西寧路口,215,25.04178,121.50869,25.04662,121.50717
信義大安路口(信維大樓),捷運大安站(5號出口),184,25.03317,121.54639,25.03303,121.54372
承德路七段304巷口,捷運石牌站(2號出口),100,25.1168,121.5048,25.11451,121.51567
承德路七段304巷口,捷運芝山站(2號出口),108,25.1168,121.5048,25.10364,121.52219
捷運行天宮站(3號出口),民權建國路口(南側),220,25.05992,121.5333,25.06228,121.53702
吳興街260巷,臺北醫學大學,863,25.02606,121.5631,25.02668,121.56175
信義建國路口,吳興街260巷,129,25.0328,121.53746,25.02606,121.5631
臥龍街195巷口,芳和國中,178,25.01783,121.55224,25.0189,121.55013
林森長春路口,第二果菜批發市場,152,25.05497,121.52536,25.06642,121.53735
樂群二敬業四路口,樹德公園,126,25.07976,121.55813,25.06647,121.5165
大同運動中心,樹德公園,119,25.06496,121.51608,25.06647,121.5165
臺北孔廟,重慶酒泉街口,174,25.07378,121.51583,25.07158,121.51368
捷運雙連站(2號出口),臺北孔廟,184,25.05826,121.52063,25.07378,121.51583
捷運中山國小站(4號出口),稻江高級護理家事職業學校,152,25.06283,121.52697,25.06532,121.52848
捷運中山站(2號出口),民生國小(敦化北路199巷),130,25.05228,121.52176,25.05633,121.55286
南京東路五段59巷口,臺北市藝文推廣處,136,25.05163,121.55907,25.04826,121.55235
健康新城,南京東路五段59巷口,147,25.05408,121.56095,25.05163,121.55907
捷運國父紀念館站(2號出口),捷運象山站(2號出口),141,25.04122,121.55745,25.03222,121.56974
興雅松仁路口,象山公園,154,25.0401,121.56822,25.02863,121.56981
松仁路121巷口,興雅國中,131,25.03476,121.56865,25.03616,121.56983
光復信義路口東南側,市民東興路口,106,25.03281,121.55756,25.0484,121.56586
仁愛路四段496巷口,市民廣場,140,25.03745,121.5602,25.03599,121.56218
