Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
捷運後山埤站(3號出口),捷運松山站(4號出口),2518,25.04511,121.5836,25.04987,121.57785
捷運南京三民站(2號出口),捷運南京復興站(5號出口),1535,25.05136,121.56283,25.05168,121.54506
捷運南京三民站(1號出口),臺北市藝文推廣處,962,25.05155,121.5636,25.04826,121.55235
光復北路11巷口,臺北市藝文推廣處,694,25.04937,121.558,25.04826,121.55235
民有一號公園,龍江錦州街口,1187,25.06095,121.54731,25.06045,121.54077
民生敦化路口,臺北市藝文推廣處,1246,25.05804,121.54897,25.04826,121.55235
捷運南京復興站(5號出口),民生國小(敦化北路199巷),1220,25.05168,121.54506,25.05633,121.55286
捷運松山站(4號出口),新東公園,2025,25.04987,121.57785,25.05925,121.56888
市府松高路口,市民東興路口,1244,25.03899,121.56369,25.0484,121.56586
市民東興路口,捷運松山站(3號出口),3674,25.0484,121.56586,25.04962,121.57746
光復南路22巷口,臺北南山廣場_1,772,25.04693,121.55771,25.03404,121.56598
光復南路22巷口,捷運忠孝敦化站(7號出口),629,25.04693,121.55771,25.04159,121.54937
光復南路22巷口,松山高中,751,25.04693,121.55771,25.0433,121.5638
南京光復路口,民生光復路口,1293,25.05143,121.55716,25.05834,121.55496
健安新城,健康新城,1588,25.05606,121.56345,25.05408,121.56095
三民路166巷口,健安新城,1351,25.0619,121.56328,25.05606,121.56345
中崙福成宮,昌隆公園,607,25.04524,121.54659,25.04448,121.53946
中崙福成宮,復興南路一段126巷口,625,25.04524,121.54659,25.04311,121.54313
中崙福成宮,忠孝東路四段49巷口,798,25.04524,121.54659,25.04172,121.54541
中崙福成宮,敦化南京路口(東北側),704,25.04524,121.54659,25.05226,121.54926
中崙福成宮,復源公園,924,25.04524,121.54659,25.04634,121.5542
中崙福成宮,臺北市藝文推廣處,770,25.04524,121.54659,25.04826,121.55235
捷運南京復興站(7號出口),敦化長春路口,2482,25.05278,121.54478,25.0536,121.54871
南京新生路口,捷運南京復興站(5號出口),763,25.05194,121.52766,25.05168,121.54506
市民東興路口,臺北田徑場,838,25.0484,121.56586,25.04951,121.54941
敦化長春路口,臺北田徑場,898,25.0536,121.54871,25.04951,121.54941
內政部營建署,敦化長春路口,866,25.04769,121.5448,25.0536,121.54871
捷運中山國中站,敦化長春路口,1049,25.06106,121.54406,25.0536,121.54871
寶清公園,松山高中,854,25.05198,121.5681,25.0433,121.5638
捷運南京復興站(5號出口),捷運小巨蛋站(5號出口)_1,848,25.05168,121.54506,25.05181,121.5521
捷運松江南京站(7號出口),民生復興路口,637,25.05246,121.5332,25.05764,121.54443
民生光復路口,民生復興路口,655,25.05834,121.55496,25.05764,121.54443
民生活動中心,龍城市場,631,25.05907,121.56305,25.05454,121.55417
南港路二段178巷口,捷運昆陽站(1號出口),3119,25.05368,121.59969,25.05014,121.59238
合樂公園,捷運松山站(4號出口),2259,25.04843,121.58154,25.04987,121.57785
國家生技園區,捷運南港站(2號出口),1909,25.04763,121.61145,25.05201,121.60741
中研公園,捷運南港展覽館站(7號出口),3000,25.04697,121.61375,25.05436,121.6181
南港國小,臺北市立圖書館南港分館,1541,25.05668,121.61137,25.05485,121.60866
國家生技園區,捷運南港站(1號出口),742,25.04763,121.61145,25.05192,121.60642
南港路二段178巷口,南港車站(市民大道),1547,25.05368,121.59969,25.05326,121.60656
世貿公園,育成高中,1047,25.05831,121.61422,25.05853,121.60983
向陽公園,捷運昆陽站(4號出口),2119,25.05705,121.59265,25.05066,121.59431
研究院舊莊街口,舊莊派出所,1034,25.04239,121.61683,25.03827,121.62274
台北市災害應變中心,臺北醫學大學,1212,25.02868,121.56672,25.02668,121.56175
捷運台北101/世貿站(2號出口),松德站,768,25.0327,121.56157,25.03162,121.57396
中全公園,松仁路121巷口,1735,25.0382,121.57495,25.03476,121.56865
中全公園,台北市災害應變中心,788,25.0382,121.57495,25.02868,121.56672
信義運動中心,市府松高路口,1363,25.03189,121.56678,25.03899,121.56369
光復信義路口東南側,捷運忠孝敦化站(2號出口),627,25.03281,121.55756,25.04153,121.5524
信義廣場(台北101),松山工農,1453,25.03306,121.5662,25.03961,121.57199
松友公園,松德路200巷,1359,25.03423,121.57636,25.03471,121.57301
仁愛安和路口,市府松高路口,1335,25.03754,121.55285,25.03899,121.56369
基隆忠孝路口西南側,市府松高路口,1300,25.04108,121.5629,25.03899,121.56369
信義廣場(台北101),松仁路95巷口,3093,25.03306,121.5662,25.03656,121.56866
信義廣場(台北101),象山公園,3477,25.03306,121.5662,25.02863,121.56981
信義廣場(台北101),興雅松仁路口,4641,25.03306,121.5662,25.0401,121.56822
仁愛延吉街口,捷運台北101/世貿站(5號出口),992,25.03748,121.55564,25.03338,121.56333
景新公園,松仁路121巷口,779,25.03003,121.56287,25.03476,121.56865
景聯廣場,松仁路121巷口,714,25.03214,121.55974,25.03476,121.56865
松德虎林街口,福德國小,659,25.0383,121.5762,25.03846,121.58618
景新公園,興雅松仁路口,1104,25.03003,121.56287,25.0401,121.56822
光復南路22巷口,興雅松仁路口,724,25.04693,121.55771,25.0401,121.56822
福祥公園,興雅松仁路口,848,25.04626,121.57045,25.0401,121.56822
南京東興路口,松山車站,878,25.05149,121.56535,25.0489,121.57841
松仁路253巷3弄,松山車站,715,25.02678,121.56884,25.0489,121.57841
松山車站,松德站,1494,25.0489,121.57841,25.03162,121.57396
林口公園,永吉松信路口,721,25.03894,121.57915,25.04548,121.57207
富台公園,市民松信路口,604,25.04185,121.57204,25.04927,121.57205
松山高中,雅祥公園(松信路50巷口),985,25.0433,121.5638,25.04732,121.57211
中崙高中,松山高中,795,25.04878,121.56087,25.0433,121.5638
基隆光復路口,捷運台北101/世貿站(3號出口),691,25.03005,121.55764,25.03275,121.56337
基隆忠孝路口西南側,捷運信義安和站(2號出口),624,25.04108,121.5629,25.03304,121.55171
中坡市民路口(東北側),捷運後山埤站(2號出口),859,25.04969,121.58028,25.04395,121.58184
松友公園,松德公園,899,25.03423,121.57636,25.03657,121.57349
春光公園,松德虎林街口,859,25.0427,121.58112,25.0383,121.5762
捷運六張犁站,捷運台北101/世貿站(2號出口),1287,25.02397,121.55266,25.0327,121.56157
捷運台北101/世貿站(2號出口),樂利路21巷口,750,25.0327,121.56157,25.0277,121.55132
捷運台北101/世貿站(2號出口),松仁路121巷口,925,25.0327,121.56157,25.03476,121.56865
景聯廣場,松仁路95巷口,1074,25.03214,121.55974,25.03656,121.56866
景新公園,松仁路95巷口,1470,25.03003,121.56287,25.03656,121.56866
捷運台北101/世貿站(5號出口),臺北南山廣場_1,757,25.03338,121.56333,25.03404,121.56598
景聯廣場,臨江街夜市(基隆路),623,25.03214,121.55974,25.02931,121.55721
捷運永春站(2號出口),松智松壽路口,711,25.0405,121.57538,25.03607,121.56535
捷運公館站(3號出口),臺大土木系館,2320,25.01551,121.53374,25.01761,121.53844
克勤新村,臨江街夜市(通化街101巷口),1237,25.02589,121.56073,25.02952,121.55406
萬華火車站(D2廣場),青年公園棒球場,604,25.03394,121.50117,25.0241,121.50289
華江高中,萬華火車站(D2廣場),3457,25.02744,121.49619,25.03394,121.50117
大理高中,龍山國小,862,25.03124,121.49075,25.0355,121.49541
中華桂林路口,法務部,1267,25.03771,121.50662,25.03705,121.51249
中華桂林路口,寶慶博愛路口,1294,25.03771,121.50662,25.04129,121.5112
中華桂林路口,萬華火車站(D2廣場),1972,25.03771,121.50662,25.03394,121.50117
中華桂林路口,華江高中,618,25.03771,121.50662,25.02744,121.49619
萬華火車站(D2廣場),長順區民活動中心,653,25.03394,121.50117,25.03284,121.48908
萬華火車站(D2廣場),雙園國中地下停車場,919,25.03394,121.50117,25.02768,121.49134
臺大樂學館東側,臺大水源舍區A棟,1737,25.01793,121.53585,25.01493,121.53044
捷運公館站(3號出口),臺大水源修齊會館,764,25.01551,121.53374,25.01411,121.52997
臺大禮賢樓東南側,臺大第一活動中心西南側,1907,25.01408,121.53759,25.01761,121.53995
臺大男八舍東側,臺大農業陳列館北側,750,25.01729,121.54531,25.01839,121.53404
臺大大一女舍北側,臺大新生教室南側,1820,25.01547,121.53436,25.0196,121.53846
捷運公館站(4號出口),臺大女九舍西南側,610,25.015069,121.533828,25.01937,121.53902
羅斯福路三段311號前,臺大女九舍西南側,980,25.01717,121.53202,25.01937,121.53902
第二學生活動中心,臺大小福樓東側,674,25.01244,121.53661,25.01846,121.5376
臺大小福樓東側,臺大社會系館南側,2214,25.01846,121.5376,25.01987,121.54175
臺大天文數學館南側,臺大小福樓東側,1021,25.02108,121.53783,25.01846,121.5376
臺大凝態館南側,臺大小福樓東側,1151,25.02157,121.53633,25.01846,121.5376
臺大社科院西側,臺大立體機車停車場,2553,25.02053,121.54145,25.01616,121.54251
臺大小福樓東側,臺大樂學館東側,891,25.01846,121.5376,25.01793,121.53585
捷運科技大樓站,臺大鹿鳴堂東側,1346,25.02605,121.5436,25.01511,121.53786
臺大凝態館南側,臺灣科技大學側門,712,25.02157,121.53633,25.01295,121.53973
新生南路三段94巷口,臺大社科院西側,1190,25.01744,121.53334,25.02053,121.54145
臺大社科院西側,臺大農業陳列館北側,2159,25.02053,121.54145,25.01839,121.53404
臺大凝態館南側,臺大椰林小舖,1149,25.02157,121.53633,25.01561,121.53583
捷運公館站(3號出口),臺大第一活動中心西南側,22388,25.01551,121.53374,25.01761,121.53995
捷運公館站(3號出口),臺大森林館北側,1177,25.01551,121.53374,25.01704,121.53888
臺大新生教室南側,臺大水源舍區B棟,618,25.0196,121.53846,25.01525,121.53009
臺大獸醫館南側,臺大鹿鳴堂東側,1282,25.01791,121.54242,25.01511,121.53786
臺大新體育館東南側,臺灣科技大學側門,882,25.02112,121.53591,25.01295,121.53973
臺大新體育館東南側,臺大社科院西側,3227,25.02112,121.53591,25.02053,121.54145
臺大大一女舍北側,臺大獸醫館南側,1190,25.01547,121.53436,25.01791,121.54242
臺大大一女舍北側,臺大明達館機車停車場,808,25.01547,121.53436,25.01754,121.54398
臺大大一女舍北側,臺大總圖書館西南側,1636,25.01547,121.53436,25.0169,121.54031
臺大五號館西側,臺大大一女舍北側,693,25.01666,121.53718,25.01547,121.53436
臺大圖資系館北側,臺大大一女舍北側,1080,25.01804,121.53928,25.01547,121.53436
臺大大一女舍北側,臺大計資中心南側,1950,25.01547,121.53436,25.02036,121.53992
臺大女九舍西南側,臺大第二行政大樓南側,671,25.01937,121.53902,25.01603,121.53635
捷運科技大樓站,臺大女九舍西南側,4651,25.02605,121.5436,25.01937,121.53902
臺大女九舍西南側,臺大小福樓東側,1312,25.01937,121.53902,25.01846,121.5376
臺大女九舍西南側,臺大禮賢樓東南側,769,25.01937,121.53902,25.01408,121.53759
臺大五號館西側,臺大女九舍西南側,1048,25.01666,121.53718,25.01937,121.53902
臺大女九舍西南側,臺大男一舍前,2035,25.01937,121.53902,25.01637,121.54535
臺大女九舍西南側,臺大明達館機車停車場,874,25.01937,121.53902,25.01754,121.54398
臺大女九舍西南側,臺大椰林小舖,3051,25.01937,121.53902,25.01561,121.53583
捷運公館站(2號出口),臺大女九舍西南側,7262,25.01491,121.53438,25.01937,121.53902
臺大女九舍西南側,臺大立體機車停車場,1297,25.01937,121.53902,25.01616,121.54251
臺大女九舍西南側,臺大男六舍前,1059,25.01937,121.53902,25.01664,121.5452
臺大女九舍西南側,臺大黑森林西側,793,25.01937,121.53902,25.01995,121.54347
復興南路二段273號前,臺大女九舍西南側,807,25.02565,121.54357,25.01937,121.53902
臺大小福樓東側,臺大鄭江樓北側,1396,25.01846,121.5376,25.019,121.54305
臺大小福樓東側,臺大新體育館東南側,2547,25.01846,121.5376,25.02112,121.53591
捷運芝山站(1號出口),洲美蜆仔港公園,3445,25.10225,121.52286,25.10065,121.51107
捷運圓山站(1號出口),濱江街199巷口,846,25.07133,121.52024,25.0734,121.53985
捷運圓山站(1號出口),臺北市立美術館,3510,25.07133,121.52024,25.06987,121.52291
圓山風景區,捷運圓山站(1號出口),1363,25.07805,121.5295,25.07133,121.52024
臺大圖資系館北側,臺大新體育館東南側,856,25.01804,121.53928,25.02112,121.53591
民族延平路口,酒泉延平路口,836,25.06864,121.5107,25.0722,121.51057
古亭國中,國興青年路口,1223,25.02442,121.5107,25.02594,121.50651
復興市民路口,朱崙商場,1064,25.04585,121.54375,25.04762,121.54043
復興市民路口,敦化長春路口,738,25.04585,121.54375,25.0536,121.54871
中崙福成宮,復興市民路口,610,25.04524,121.54659,25.04585,121.54375
南京遼寧街口,松江公園,891,25.05176,121.54217,25.05025,121.53273
南京遼寧街口,松江路132巷口,808,25.05176,121.54217,25.05277,121.53013
南京遼寧街口,捷運南京復興站(5號出口),980,25.05176,121.54217,25.05168,121.54506
伊通長安路口,南京遼寧街口,838,25.04833,121.53469,25.05176,121.54217
南京新生路口,南京遼寧街口,2032,25.05194,121.52766,25.05176,121.54217
南京遼寧街口,敦化長春路口,789,25.05176,121.54217,25.0536,121.54871
南京遼寧街口,林森長春路口,746,25.05176,121.54217,25.05497,121.52536
南京遼寧街口,民生建國路口,637,25.05176,121.54217,25.05778,121.53692
南京遼寧街口,捷運松江南京站(8號出口),802,25.05176,121.54217,25.05215,121.53276
南京遼寧街口,臺北田徑場,1402,25.05176,121.54217,25.04951,121.54941
捷運北門站(3號出口),朝陽公園,1572,25.04991,121.5104,25.05592,121.51367
捷運中山站(2號出口),朝陽公園,1026,25.05228,121.52176,25.05592,121.51367
永樂市場,重慶民族路口,908,25.05454,121.51052,25.06853,121.51359
國順公園,永樂市場,627,25.06594,121.51078,25.05454,121.51052
大稻埕碼頭,永樂市場,1088,25.05662,121.50783,25.05454,121.51052
大稻埕公園,永樂市場,1548,25.05915,121.51033,25.05454,121.51052
大龍公園,大龍峒社會住宅,649,25.07049,121.51596,25.0708,121.51826
重慶涼州街口,重慶酒泉街口,757,25.06054,121.51338,25.07158,121.51368
圓山線形公園,重慶民族路口,629,25.06867,121.51993,25.06853,121.51359
圓環站,捷運雙連站(2號出口),1947,25.05369,121.51418,25.05826,121.52063
圓環站,承德民生西路口,940,25.05369,121.51418,25.05756,121.51828
圓環站,太原五原路口,780,25.05369,121.51418,25.05646,121.51698
中華漢口街口,圓環站,701,25.04533,121.50944,25.05369,121.51418
民權國中(民權西路),重慶民族路口,1106,25.06322,121.5144,25.06853,121.51359
重慶民族路口,重慶酒泉街口,1959,25.06853,121.51359,25.07158,121.51368
民族延平路口,重慶民族路口,1293,25.06864,121.5107,25.06853,121.51359
大同運動中心,承德路三段8巷口,2444,25.06496,121.51608,25.06407,121.51822
南京新生路口,太原廣場,696,25.05194,121.52766,25.04925,121.51468
太原廣場,重慶保安街口(家樂福重慶店),1452,25.04925,121.51468,25.05918,121.51373
太原廣場,臺北轉運站(華陰街),621,25.04925,121.51468,25.04937,121.51914
太原廣場,捷運中山站(2號出口),1214,25.04925,121.51468,25.05228,121.52176
國順公園,民權延平路口(西北側),659,25.06594,121.51078,25.06326,121.51099
大稻埕公園,聯合醫院中興院區,850,25.05915,121.51033,25.05205,121.50818
承德鄭州路口(市民高架下),聯合醫院中興院區,907,25.04879,121.51626,25.05205,121.50818
南京遼寧街口,龍江錦州街口,1043,25.05176,121.54217,25.06045,121.54077
南京遼寧街口,復華公園,725,25.05176,121.54217,25.05339,121.5401
捷運忠孝復興站(2號出口),臺北田徑場,620,25.04035,121.5436,25.04951,121.54941
捷運忠孝復興站(2號出口),捷運東門站(5號出口),759,25.04035,121.5436,25.03363,121.52962
成功國宅,捷運忠孝復興站(2號出口),1205,25.02681,121.54668,25.04035,121.5436
幸安國小(仁愛路),捷運忠孝復興站(2號出口),1688,25.03753,121.53523,25.04035,121.5436
捷運忠孝復興站(2號出口),新生南路一段119巷口,803,25.04035,121.5436,25.04003,121.53299
捷運忠孝復興站(2號出口),臺北科技大學(電機工程系),763,25.04035,121.5436,25.04196,121.53653
捷運忠孝復興站(2號出口),華山文創園區,643,25.04035,121.5436,25.04367,121.52849
捷運忠孝復興站(2號出口),昌隆公園,1533,25.04035,121.5436,25.04448,121.53946
仁愛路四段122巷口,捷運忠孝復興站(2號出口),663,25.03762,121.55009,25.04035,121.5436
懷生國中,捷運忠孝復興站(2號出口),667,25.0401,121.54122,25.04035,121.5436
信義建國路口,捷運忠孝復興站(2號出口),932,25.0328,121.53746,25.04035,121.5436
仁愛延吉街口,捷運忠孝復興站(2號出口),841,25.03748,121.55564,25.04035,121.5436
捷運大安站(4號出口),立人國小,1029,25.0332,121.5439,25.02974,121.55146
捷運古亭站(2號出口),捷運古亭站(6號出口),632,25.0255,121.52346,25.0276,121.52217
捷運中正紀念堂站(3號出口),捷運古亭站(6號出口),1411,25.03239,121.51866,25.0276,121.52217
和平新生路口西南側,捷運古亭站(5號出口),2959,25.02598,121.53454,25.02715,121.52293
捷運古亭站(5號出口),金甌女中,601,25.02715,121.52293,25.03519,121.5245
捷運古亭站(5號出口),羅斯福三段金門街口,832,25.02715,121.52293,25.02345,121.52498
建國南路一段279巷口,臺北市立圖書館(總館),1746,25.03635,121.53833,25.02895,121.5379
中正運動中心,臺北市立圖書館(總館),658,25.03786,121.51985,25.02895,121.5379
國北教大實小東側門,臺北市立圖書館(總館),772,25.02429,121.54124,25.02895,121.5379
敦化南路二段103巷口,臺北市立圖書館(總館),1000,25.0287,121.54904,25.02895,121.5379
和平新生路口西南側,臺北市立圖書館(總館),1682,25.02598,121.53454,25.02895,121.5379
和平臥龍街口,臺北市立圖書館(總館),783,25.024461,121.546705,25.02895,121.5379
捷運大安站(5號出口),臺北市立圖書館(總館),1965,25.03303,121.54372,25.02895,121.5379
建國濟南路口,臺北市立圖書館(總館),907,25.03935,121.53828,25.02895,121.5379
臨江公園,臺北醫學大學,1194,25.02832,121.55592,25.02668,121.56175
臨江街夜市(基隆路),臺北醫學大學,1718,25.02931,121.55721,25.02668,121.56175
市府松高路口,臨江街夜市(基隆路),704,25.03899,121.56369,25.02931,121.55721
台北市災害應變中心,臨江街夜市(基隆路),737,25.02868,121.56672,25.02931,121.55721
仁愛延吉街口,臨江街夜市(基隆路),1011,25.03748,121.55564,25.02931,121.55721
嘉興公園,臨江街夜市(基隆路),868,25.021,121.55211,25.02931,121.55721
捷運台北101/世貿站(2號出口),臨江街夜市(基隆路),1336,25.0327,121.56157,25.02931,121.55721
台北科技大學億光大樓,忠孝東路三段217巷口,936,25.04177,121.53833,25.04176,121.54027
台北科技大學億光大樓,臺北市立圖書館(總館),638,25.04177,121.53833,25.02895,121.5379
台北科技大學億光大樓,龍門廣場,605,25.04177,121.53833,25.04092,121.54825
忠孝東路三段217巷口,新生南路一段119巷口,665,25.04176,121.54027,25.04003,121.53299
信義連雲街口,新生南路一段119巷口,1697,25.03377,121.53041,25.04003,121.53299
建國南路一段279巷口,新生南路一段119巷口,1826,25.03635,121.53833,25.04003,121.53299
台北科技大學億光大樓,新生南路一段119巷口,711,25.04177,121.53833,25.04003,121.53299
仁愛敦南圓環(西北側),幸安國小(仁愛路),609,25.03827,121.54802,25.03753,121.53523
幸安國小(仁愛路),捷運忠孝新生站(3號出口),1815,25.03753,121.53523,25.04189,121.53376
幸安國小(仁愛路),臺北市立圖書館(總館),852,25.03753,121.53523,25.02895,121.5379
信義連雲街口,民榮公園,831,25.03377,121.53041,25.03534,121.5354
復興南路1段340巷口,捷運東門站(5號出口),1046,25.03701,121.54348,25.03363,121.52962
復興南路1段340巷口,捷運忠孝復興站(5號出口),855,25.03701,121.54348,25.04262,121.54443
信義建國路口,復興南路1段340巷口,756,25.0328,121.53746,25.03701,121.54348
信義路三段134巷口,復興南路1段340巷口,661,25.03333,121.53968,25.03701,121.54348
內政部營建署,復興南路1段340巷口,690,25.04769,121.5448,25.03701,121.54348
建國濟南路口,捷運大安站(3號出口),883,25.03935,121.53828,25.03328,121.5425
景興國中,景行公園,676,24.99609,121.54284,24.99279,121.54255
新生南路三段82號前,臺大社科院西側,1217,25.01894,121.53361,25.02053,121.54145
和信治癌中心醫院,立功立德路口,990,25.12757,121.47207,25.12501,121.47158
大度立德路口,立功立德路口,1309,25.1231,121.47092,25.12501,121.47158
振興公園,陽明交大圖書館,645,25.11865,121.5235,25.12081,121.51352
振興醫院,陽明交大圖書館,615,25.11753,121.52186,25.12081,121.51352
臺北健康護理大學(教研大樓),陽明交大圖書館,660,25.11857,121.51846,25.12081,121.51352
裕民二路33巷,陽明交大圖書館,740,25.11535,121.51736,25.12081,121.51352
石牌立農街口,陽明交大圖書館,1054,25.11879,121.51921,25.12081,121.51352
承德石牌路口,承德路七段280巷口,812,25.11272,121.50922,25.11587,121.50576
景美醫院,考試院,817,24.99136,121.54008,24.98747,121.54984
世新大學,景美醫院,1375,24.98859,121.54336,24.99136,121.54008
世新大學,景華街128巷口,745,24.98859,121.54336,24.99543,121.54725
實踐國中(木新路三段310巷口),臺北市立景美女中,1850,24.98339,121.55645,24.98058,121.55624
樟腳里公園,臺北市立景美女中,629,24.98181,121.56567,24.98058,121.55624
忠順區民活動中心,文山運動中心,736,24.98471,121.56332,24.99676,121.5596
承德鄭州路口(市民高架下),歸綏戲曲公園,620,25.04879,121.51626,25.05805,121.51353
木柵公園,臺北市立景美女中,605,24.98718,121.56059,24.98058,121.55624
捷運臺大醫院站(4號出口),捷運西門站(5號出口),1343,25.04297,121.51643,25.04244,121.50864
南港軟體園區(新民街),興中立體停車場(興中路),1496,25.05627,121.61369,25.05629,121.607
實踐國中,臺北市立景美女中,876,24.98301,121.55404,24.98058,121.55624
國立政治大學,恆光橋(老泉街),699,24.98737,121.57726,24.97989,121.56753
捷運北投站(1號出口),致遠新村,670,25.13258,121.49862,25.14319,121.49093
辛亥生態公園,辛亥路四段77巷口,902,25.00348,121.55642,25.00743,121.55877
興旺公園,辛亥生態公園,1444,25.00587,121.55012,25.00348,121.55642
博嘉運動公園,敦南山林,668,25.00079,121.57534,25.00264,121.5768
仙岩公園,捷運萬隆站(4號出口),614,24.99797,121.54982,25.0027,121.53861
仙岩公園,興豐公園,837,24.99797,121.54982,24.99982,121.54761
國立政治大學,政大一街口,703,24.98737,121.57726,24.98543,121.58006
文山第二行政中心,景仁公園,811,25.00115,121.55142,24.99621,121.54043
文山第二行政中心,辛亥生態公園,612,25.00115,121.55142,25.00348,121.55642
捷運古亭站(9號出口),捷運臺電大樓站(4號出口),858,25.02694,121.52224,25.02102,121.52751
師範大學公館校區_1,捷運公館站(2號出口),2468,25.00753,121.53719,25.01491,121.53438
師範大學公館校區_1,捷運科技大樓站,692,25.00753,121.53719,25.02605,121.5436
師範大學公館校區_1,臺灣師範大學(圖書館),632,25.00753,121.53719,25.0266,121.52973
師範大學公館校區_1,捷運景美站(2號出口),955,25.00753,121.53719,24.99366,121.54124
師範大學公館校區_1,臺灣科技大學側門,2934,25.00753,121.53719,25.01295,121.53973
和平龍泉街口,師範大學公館校區_1,913,25.02638,121.52971,25.00753,121.53719
志成公園,福林公園,1120,25.09667,121.53206,25.09419,121.52833
臺大小福樓東側,臺大工綜館南側,1699,25.01846,121.5376,25.01857,121.54059
臺大工綜館南側,臺大法人語言訓練中心前,636,25.01857,121.54059,25.02104,121.54081
臺大工綜館南側,臺大農業陳列館北側,2737,25.01857,121.54059,25.01839,121.53404
臺大工綜館南側,臺大樂學館東側,1043,25.01857,121.54059,25.01793,121.53585
臺大工綜館南側,臺大男七舍前,704,25.01857,121.54059,25.01537,121.54698
臺大工綜館南側,臺大永齡生醫工程館,1378,25.01857,121.54059,25.0136,121.54656
臺大工綜館南側,臺大舊體育館西側,645,25.01857,121.54059,25.0198,121.53583
臺大二號館,臺大工綜館南側,708,25.01699,121.53574,25.01857,121.54059
臺大一號館,臺大工綜館南側,1121,25.01698,121.53455,25.01857,121.54059
和平復興路口西北側,臺大工綜館南側,634,25.02543,121.54332,25.01857,121.54059
臺大工綜館南側,臺大新體育館東南側,1949,25.01857,121.54059,25.02112,121.53591
新生南路三段82號前,臺大工綜館南側,1731,25.01894,121.53361,25.01857,121.54059
捷運奇岩站(三合街),文化三杏林一路口,808,25.12634,121.50099,25.14058,121.49915
台北市災害應變中心,黎忠區民活動中心,1000,25.02868,121.56672,25.02035,121.55769
三興國小,基隆路二段159巷口,1438,25.02969,121.55766,25.02561,121.55409
新喜公園,民權吉林路口,632,25.06533,121.53177,25.06269,121.53061
臺大博理館西側,臺大水源舍區B棟,1239,25.01922,121.54195,25.01525,121.53009
大興光明路2巷口,清江國小,842,25.13043,121.50017,25.12725,121.50676
捷運唭哩岸站(2號出口),臺北健康護理大學(教研大樓),609,25.12087,121.50523,25.11857,121.51846
捷運南京復興站(7號出口),長春路258巷2弄口,981,25.05278,121.54478,25.05427,121.53896
仁愛安和路口,信義基隆路口,709,25.03754,121.55285,25.03321,121.55873
臺大女九舍西南側,臺大農業陳列館北側,1672,25.01937,121.53902,25.01839,121.53404
捷運信義安和站(1號出口),捷運大安站(2號出口),740,25.03331,121.55265,25.03358,121.54141
中華貴陽街口,忠孝西重慶南路口,614,25.03938,121.50772,25.04724,121.51272
忠孝西重慶南路口,捷運中山站(2號出口),763,25.04724,121.51272,25.05228,121.52176
忠孝西重慶南路口,朝陽公園,710,25.04724,121.51272,25.05592,121.51367
太原廣場,忠孝西重慶南路口,677,25.04925,121.51468,25.04724,121.51272
大稻埕公園,忠孝西重慶南路口,1145,25.05915,121.51033,25.04724,121.51272
忠孝西重慶南路口,重慶保安街口(家樂福重慶店),667,25.04724,121.51272,25.05918,121.51373
大直街94巷,臺北市立圖書館大直分館,613,25.08431,121.54755,25.08152,121.54646
北安大直街口,臺北市立圖書館大直分館,640,25.08474,121.54968,25.08152,121.54646
文湖國小,臺北市立圖書館大直分館,749,25.08637,121.56088,25.08152,121.54646
臺北市立圖書館大直分館,通北街65巷口,2076,25.08152,121.54646,25.08251,121.54004
延平南路133巷口,忠孝西重慶南路口,624,25.03792,121.50846,25.04724,121.51272
仁愛金山路口(東南側),捷運善導寺站(1號出口),1506,25.03811,121.52855,25.04527,121.5222
捷運忠孝新生站(2號出口),臺灣文學基地,1124,25.04235,121.53222,25.04148,121.5287
捷運劍南路站(2號出口),臺北市立圖書館大直分館,1965,25.08401,121.55535,25.08152,121.54646
捷運景美站(2號出口),興福國中,808,24.99366,121.54124,25.00465,121.54916
捷運景美站(2號出口),景興國中,1627,24.99366,121.54124,24.99609,121.54284
捷運景美站(2號出口),興旺公園,660,24.99366,121.54124,25.00587,121.55012
捷運松江南京站(8號出口),民生建國路口,656,25.05215,121.53276,25.05778,121.53692
南京建國路口,捷運松江南京站(8號出口),782,25.05214,121.5368,25.05215,121.53276
捷運古亭站(5號出口),捷運科技大樓站,889,25.02715,121.52293,25.02605,121.5436
捷運科技大樓站,辛亥新生路口東南側,1086,25.02605,121.5436,25.02218,121.53474
嘉興公園,捷運科技大樓站,819,25.021,121.55211,25.02605,121.5436
捷運科技大樓站,辛亥新生路口西北側,829,25.02605,121.5436,25.02267,121.5341
和平公園東側,捷運東門站(5號出口),607,25.02351,121.54282,25.03363,121.52962
敦化基隆路口,辛亥復興路口西北側,683,25.02215,121.54839,25.02153,121.54299
臺灣科技大學後門,辛亥復興路口西北側,828,25.01182,121.54165,25.02153,121.54299
捷運公館站(1號出口),新生南路三段82號前,832,25.014529,121.534374,25.01894,121.53361
羅斯福路三段245號前,羅斯福路三段311號前,603,25.01927,121.52989,25.01717,121.53202
臺大小福樓東側,銘傳國小側門,766,25.01846,121.5376,25.01385,121.53549
樂群二堤頂大道口,洲子二號公園,750,25.0803,121.56251,25.07932,121.56869
捷運西湖站(1號出口),樂群二堤頂大道口,634,25.08301,121.56638,25.0803,121.56251
培英公園,樂群二敬業四路口,616,25.08258,121.54462,25.07976,121.55813
樂群二敬業三路口,樂群二明水路口,642,25.07985,121.55609,25.08009,121.55226
